processed_filename,FARFAR_filename,Library_filename,filename,score
ens-1917.pdb,S_311_000055.pdb,ens-1917.pdb,S_311_000055.pdb,-20.04
ens-1250.pdb,S_038_000004.pdb,ens-1250.pdb,S_038_000004.pdb,-24.271
ens-2475.pdb,S_160_000105.pdb,ens-2475.pdb,S_160_000105.pdb,-27.844
ens-338.pdb,S_389_000050.pdb,ens-338.pdb,S_389_000050.pdb,-13.778
ens-8220.pdb,S_286_000055.pdb,ens-8220.pdb,S_286_000055.pdb,-3.371
ens-8436.pdb,S_281_000039.pdb,ens-8436.pdb,S_281_000039.pdb,-31.339
ens-236.pdb,S_271_000094.pdb,ens-236.pdb,S_271_000094.pdb,-12.644
ens-9804.pdb,S_264_000061.pdb,ens-9804.pdb,S_264_000061.pdb,-21.81
ens-6797.pdb,S_290_000062.pdb,ens-6797.pdb,S_290_000062.pdb,-15.782
ens-1395.pdb,S_330_000031.pdb,ens-1395.pdb,S_330_000031.pdb,-20.452
ens-8483.pdb,S_171_000082.pdb,ens-8483.pdb,S_171_000082.pdb,-34.425
ens-7838.pdb,S_182_000107.pdb,ens-7838.pdb,S_182_000107.pdb,-24.711
ens-352.pdb,S_151_000007.pdb,ens-352.pdb,S_151_000007.pdb,-24.863
ens-9268.pdb,S_381_000029.pdb,ens-9268.pdb,S_381_000029.pdb,-29.268
ens-6170.pdb,S_067_000069.pdb,ens-6170.pdb,S_067_000069.pdb,-15.082
ens-9938.pdb,S_308_000051.pdb,ens-9938.pdb,S_308_000051.pdb,-25.291
ens-3233.pdb,S_005_000003.pdb,ens-3233.pdb,S_005_000003.pdb,-2.612
ens-1164.pdb,S_214_000037.pdb,ens-1164.pdb,S_214_000037.pdb,-22.834
ens-7797.pdb,S_227_000059.pdb,ens-7797.pdb,S_227_000059.pdb,-31.272
ens-180.pdb,S_374_000112.pdb,ens-180.pdb,S_374_000112.pdb,-23.734
ens-5782.pdb,S_361_000001.pdb,ens-5782.pdb,S_361_000001.pdb,-11.685
ens-7673.pdb,S_087_000072.pdb,ens-7673.pdb,S_087_000072.pdb,-24.277
ens-7007.pdb,S_137_000025.pdb,ens-7007.pdb,S_137_000025.pdb,-24.652
ens-7148.pdb,S_399_000025.pdb,ens-7148.pdb,S_399_000025.pdb,-14.686
ens-7399.pdb,S_081_000077.pdb,ens-7399.pdb,S_081_000077.pdb,-8.651
ens-8996.pdb,S_241_000099.pdb,ens-8996.pdb,S_241_000099.pdb,-18.186
ens-3262.pdb,S_328_000004.pdb,ens-3262.pdb,S_328_000004.pdb,-14.609
ens-9550.pdb,S_062_000065.pdb,ens-9550.pdb,S_062_000065.pdb,-21.594
ens-7174.pdb,S_270_000096.pdb,ens-7174.pdb,S_270_000096.pdb,-22.169
ens-3994.pdb,S_264_000102.pdb,ens-3994.pdb,S_264_000102.pdb,-23.5
ens-4091.pdb,S_070_000044.pdb,ens-4091.pdb,S_070_000044.pdb,-2.603
ens-5989.pdb,S_306_000117.pdb,ens-5989.pdb,S_306_000117.pdb,-29.117
ens-3673.pdb,S_156_000121.pdb,ens-3673.pdb,S_156_000121.pdb,-21.461
ens-7195.pdb,S_186_000116.pdb,ens-7195.pdb,S_186_000116.pdb,-20.642
ens-5999.pdb,S_088_000088.pdb,ens-5999.pdb,S_088_000088.pdb,-11.085
ens-3398.pdb,S_006_000049.pdb,ens-3398.pdb,S_006_000049.pdb,-16.484
ens-4357.pdb,S_038_000029.pdb,ens-4357.pdb,S_038_000029.pdb,-34.224
ens-4065.pdb,S_067_000121.pdb,ens-4065.pdb,S_067_000121.pdb,-14.359
ens-5863.pdb,S_168_000125.pdb,ens-5863.pdb,S_168_000125.pdb,-17.577
ens-620.pdb,S_361_000087.pdb,ens-620.pdb,S_361_000087.pdb,-33.987
ens-8078.pdb,S_200_000108.pdb,ens-8078.pdb,S_200_000108.pdb,-20.737
ens-7956.pdb,S_297_000010.pdb,ens-7956.pdb,S_297_000010.pdb,-20.362
ens-1112.pdb,S_042_000011.pdb,ens-1112.pdb,S_042_000011.pdb,-18.748
ens-4713.pdb,S_380_000012.pdb,ens-4713.pdb,S_380_000012.pdb,-19.093
ens-8601.pdb,S_145_000065.pdb,ens-8601.pdb,S_145_000065.pdb,-19.489
ens-3505.pdb,S_260_000087.pdb,ens-3505.pdb,S_260_000087.pdb,-3.299
ens-566.pdb,S_129_000071.pdb,ens-566.pdb,S_129_000071.pdb,-29.022
ens-4843.pdb,S_052_000067.pdb,ens-4843.pdb,S_052_000067.pdb,-29.934
ens-7598.pdb,S_044_000039.pdb,ens-7598.pdb,S_044_000039.pdb,-19.878
ens-3001.pdb,S_187_000108.pdb,ens-3001.pdb,S_187_000108.pdb,-27.37
ens-2285.pdb,S_276_000015.pdb,ens-2285.pdb,S_276_000015.pdb,-18.472
ens-3702.pdb,S_125_000107.pdb,ens-3702.pdb,S_125_000107.pdb,-21.346
ens-1446.pdb,S_239_000120.pdb,ens-1446.pdb,S_239_000120.pdb,-30.052
ens-632.pdb,S_183_000033.pdb,ens-632.pdb,S_183_000033.pdb,-11.159
ens-7193.pdb,S_134_000039.pdb,ens-7193.pdb,S_134_000039.pdb,-23.916
ens-1362.pdb,S_086_000064.pdb,ens-1362.pdb,S_086_000064.pdb,-19.627
ens-5102.pdb,S_304_000069.pdb,ens-5102.pdb,S_304_000069.pdb,-22.052
ens-7775.pdb,S_278_000081.pdb,ens-7775.pdb,S_278_000081.pdb,-21.579
ens-5612.pdb,S_196_000041.pdb,ens-5612.pdb,S_196_000041.pdb,-9.257
ens-5631.pdb,S_192_000032.pdb,ens-5631.pdb,S_192_000032.pdb,-9.975
ens-406.pdb,S_032_000020.pdb,ens-406.pdb,S_032_000020.pdb,-18.78
ens-8072.pdb,S_053_000064.pdb,ens-8072.pdb,S_053_000064.pdb,-18.962
ens-3565.pdb,S_299_000080.pdb,ens-3565.pdb,S_299_000080.pdb,-23.434
ens-3158.pdb,S_387_000003.pdb,ens-3158.pdb,S_387_000003.pdb,-9.017
ens-6298.pdb,S_042_000009.pdb,ens-6298.pdb,S_042_000009.pdb,-28.905
ens-1.pdb,S_201_000039.pdb,ens-1.pdb,S_201_000039.pdb,-15.506
ens-4421.pdb,S_003_000066.pdb,ens-4421.pdb,S_003_000066.pdb,-24.952
ens-8217.pdb,S_205_000052.pdb,ens-8217.pdb,S_205_000052.pdb,-19.392
ens-3453.pdb,S_053_000044.pdb,ens-3453.pdb,S_053_000044.pdb,-17.079
ens-3371.pdb,S_246_000008.pdb,ens-3371.pdb,S_246_000008.pdb,-24.088
ens-802.pdb,S_151_000015.pdb,ens-802.pdb,S_151_000015.pdb,-31.227
ens-7944.pdb,S_131_000071.pdb,ens-7944.pdb,S_131_000071.pdb,-18.959
ens-8605.pdb,S_259_000113.pdb,ens-8605.pdb,S_259_000113.pdb,-23.239
ens-7899.pdb,S_260_000015.pdb,ens-7899.pdb,S_260_000015.pdb,-12.351
ens-3347.pdb,S_070_000124.pdb,ens-3347.pdb,S_070_000124.pdb,-14.302
ens-6284.pdb,S_158_000075.pdb,ens-6284.pdb,S_158_000075.pdb,-13.692
ens-7661.pdb,S_329_000059.pdb,ens-7661.pdb,S_329_000059.pdb,-8.936
ens-1580.pdb,S_018_000017.pdb,ens-1580.pdb,S_018_000017.pdb,-31.436
ens-1555.pdb,S_033_000122.pdb,ens-1555.pdb,S_033_000122.pdb,-6.968
ens-6161.pdb,S_070_000038.pdb,ens-6161.pdb,S_070_000038.pdb,-17.216
ens-2626.pdb,S_082_000039.pdb,ens-2626.pdb,S_082_000039.pdb,-30.636
ens-9185.pdb,S_389_000081.pdb,ens-9185.pdb,S_389_000081.pdb,-30.102
ens-146.pdb,S_051_000020.pdb,ens-146.pdb,S_051_000020.pdb,-16.957
ens-1214.pdb,S_246_000044.pdb,ens-1214.pdb,S_246_000044.pdb,-25.669
ens-4038.pdb,S_125_000039.pdb,ens-4038.pdb,S_125_000039.pdb,-23.543
ens-7453.pdb,S_319_000074.pdb,ens-7453.pdb,S_319_000074.pdb,-6.281
ens-2267.pdb,S_364_000062.pdb,ens-2267.pdb,S_364_000062.pdb,-17.002
ens-2916.pdb,S_309_000073.pdb,ens-2916.pdb,S_309_000073.pdb,-15.798
ens-2660.pdb,S_071_000123.pdb,ens-2660.pdb,S_071_000123.pdb,-12.053
ens-1151.pdb,S_027_000001.pdb,ens-1151.pdb,S_027_000001.pdb,-15.409
ens-8145.pdb,S_376_000093.pdb,ens-8145.pdb,S_376_000093.pdb,-20.629
ens-5948.pdb,S_070_000033.pdb,ens-5948.pdb,S_070_000033.pdb,-8.931
ens-7969.pdb,S_105_000105.pdb,ens-7969.pdb,S_105_000105.pdb,-23.166
ens-5738.pdb,S_274_000016.pdb,ens-5738.pdb,S_274_000016.pdb,-13.793
ens-7855.pdb,S_074_000052.pdb,ens-7855.pdb,S_074_000052.pdb,-15.736
ens-6302.pdb,S_397_000012.pdb,ens-6302.pdb,S_397_000012.pdb,-21.195
ens-5699.pdb,S_236_000019.pdb,ens-5699.pdb,S_236_000019.pdb,-7.083
ens-7499.pdb,S_116_000005.pdb,ens-7499.pdb,S_116_000005.pdb,-14.495
ens-62.pdb,S_363_000025.pdb,ens-62.pdb,S_363_000025.pdb,-14.7
ens-1666.pdb,S_023_000113.pdb,ens-1666.pdb,S_023_000113.pdb,-20.804
ens-7604.pdb,S_227_000040.pdb,ens-7604.pdb,S_227_000040.pdb,-20.868
ens-6576.pdb,S_075_000067.pdb,ens-6576.pdb,S_075_000067.pdb,-25.776
ens-4656.pdb,S_215_000008.pdb,ens-4656.pdb,S_215_000008.pdb,-30.632
ens-630.pdb,S_190_000012.pdb,ens-630.pdb,S_190_000012.pdb,-15.612
ens-6189.pdb,S_102_000073.pdb,ens-6189.pdb,S_102_000073.pdb,-11.728
ens-6526.pdb,S_266_000104.pdb,ens-6526.pdb,S_266_000104.pdb,-25.002
ens-4799.pdb,S_222_000069.pdb,ens-4799.pdb,S_222_000069.pdb,-8.265
ens-4599.pdb,S_333_000050.pdb,ens-4599.pdb,S_333_000050.pdb,-22.804
ens-3815.pdb,S_032_000088.pdb,ens-3815.pdb,S_032_000088.pdb,-10.801
ens-7729.pdb,S_131_000046.pdb,ens-7729.pdb,S_131_000046.pdb,-26.914
ens-9291.pdb,S_329_000086.pdb,ens-9291.pdb,S_329_000086.pdb,-19.499
ens-8677.pdb,S_342_000029.pdb,ens-8677.pdb,S_342_000029.pdb,-24.957
ens-4495.pdb,S_267_000039.pdb,ens-4495.pdb,S_267_000039.pdb,-29.934
ens-6976.pdb,S_368_000096.pdb,ens-6976.pdb,S_368_000096.pdb,-18.81
ens-341.pdb,S_107_000015.pdb,ens-341.pdb,S_107_000015.pdb,-10.28
ens-9229.pdb,S_076_000068.pdb,ens-9229.pdb,S_076_000068.pdb,-22.43
ens-6820.pdb,S_104_000006.pdb,ens-6820.pdb,S_104_000006.pdb,-17.501
ens-2228.pdb,S_257_000060.pdb,ens-2228.pdb,S_257_000060.pdb,-24.141
ens-6923.pdb,S_251_000114.pdb,ens-6923.pdb,S_251_000114.pdb,-8.473
ens-2819.pdb,S_084_000017.pdb,ens-2819.pdb,S_084_000017.pdb,-17.131
ens-9370.pdb,S_344_000063.pdb,ens-9370.pdb,S_344_000063.pdb,-22.297
ens-2988.pdb,S_334_000017.pdb,ens-2988.pdb,S_334_000017.pdb,-26.594
ens-903.pdb,S_207_000073.pdb,ens-903.pdb,S_207_000073.pdb,-25.614
ens-8266.pdb,S_299_000056.pdb,ens-8266.pdb,S_299_000056.pdb,-16.677
ens-5168.pdb,S_348_000061.pdb,ens-5168.pdb,S_348_000061.pdb,-14.866
ens-8429.pdb,S_379_000020.pdb,ens-8429.pdb,S_379_000020.pdb,-24.809
ens-3873.pdb,S_283_000070.pdb,ens-3873.pdb,S_283_000070.pdb,-13.863
ens-2487.pdb,S_364_000079.pdb,ens-2487.pdb,S_364_000079.pdb,-17.077
ens-2935.pdb,S_132_000020.pdb,ens-2935.pdb,S_132_000020.pdb,-1.03
ens-6095.pdb,S_328_000097.pdb,ens-6095.pdb,S_328_000097.pdb,-20.6
ens-4012.pdb,S_101_000010.pdb,ens-4012.pdb,S_101_000010.pdb,-9.748
ens-4810.pdb,S_243_000121.pdb,ens-4810.pdb,S_243_000121.pdb,-27.819
ens-4758.pdb,S_201_000066.pdb,ens-4758.pdb,S_201_000066.pdb,-18.014
ens-4076.pdb,S_078_000102.pdb,ens-4076.pdb,S_078_000102.pdb,-14.314
ens-7071.pdb,S_132_000113.pdb,ens-7071.pdb,S_132_000113.pdb,-19.394
ens-6026.pdb,S_137_000101.pdb,ens-6026.pdb,S_137_000101.pdb,-21.495
ens-2580.pdb,S_296_000101.pdb,ens-2580.pdb,S_296_000101.pdb,-17.033
ens-7254.pdb,S_258_000050.pdb,ens-7254.pdb,S_258_000050.pdb,-19.615
ens-3070.pdb,S_251_000010.pdb,ens-3070.pdb,S_251_000010.pdb,-19.263
ens-9857.pdb,S_214_000112.pdb,ens-9857.pdb,S_214_000112.pdb,-21.583
ens-463.pdb,S_331_000038.pdb,ens-463.pdb,S_331_000038.pdb,-16.097
ens-1385.pdb,S_159_000074.pdb,ens-1385.pdb,S_159_000074.pdb,-32.059
ens-6621.pdb,S_133_000027.pdb,ens-6621.pdb,S_133_000027.pdb,-21.172
ens-7849.pdb,S_043_000110.pdb,ens-7849.pdb,S_043_000110.pdb,-24.24
ens-2507.pdb,S_123_000081.pdb,ens-2507.pdb,S_123_000081.pdb,-28.768
ens-8370.pdb,S_299_000064.pdb,ens-8370.pdb,S_299_000064.pdb,-26.825
ens-8166.pdb,S_396_000109.pdb,ens-8166.pdb,S_396_000109.pdb,-20.169
ens-6594.pdb,S_375_000064.pdb,ens-6594.pdb,S_375_000064.pdb,-22.245
ens-7633.pdb,S_048_000111.pdb,ens-7633.pdb,S_048_000111.pdb,-15.724
ens-8776.pdb,S_152_000028.pdb,ens-8776.pdb,S_152_000028.pdb,-26.058
ens-9564.pdb,S_223_000081.pdb,ens-9564.pdb,S_223_000081.pdb,-20.139
ens-9794.pdb,S_360_000038.pdb,ens-9794.pdb,S_360_000038.pdb,-11.412
ens-629.pdb,S_181_000071.pdb,ens-629.pdb,S_181_000071.pdb,-20.694
ens-1541.pdb,S_107_000099.pdb,ens-1541.pdb,S_107_000099.pdb,-14.262
ens-9701.pdb,S_134_000013.pdb,ens-9701.pdb,S_134_000013.pdb,-24.372
ens-7569.pdb,S_292_000105.pdb,ens-7569.pdb,S_292_000105.pdb,-25.926
ens-9669.pdb,S_372_000027.pdb,ens-9669.pdb,S_372_000027.pdb,-17.707
ens-847.pdb,S_215_000014.pdb,ens-847.pdb,S_215_000014.pdb,-25.44
ens-4394.pdb,S_166_000060.pdb,ens-4394.pdb,S_166_000060.pdb,-24.429
ens-6532.pdb,S_351_000124.pdb,ens-6532.pdb,S_351_000124.pdb,-28.607
ens-6086.pdb,S_079_000075.pdb,ens-6086.pdb,S_079_000075.pdb,-7.168
ens-3860.pdb,S_034_000078.pdb,ens-3860.pdb,S_034_000078.pdb,-26.913
ens-1647.pdb,S_185_000045.pdb,ens-1647.pdb,S_185_000045.pdb,-8.393
ens-8137.pdb,S_033_000003.pdb,ens-8137.pdb,S_033_000003.pdb,-24.141
ens-1659.pdb,S_333_000053.pdb,ens-1659.pdb,S_333_000053.pdb,-13.203
ens-4003.pdb,S_123_000073.pdb,ens-4003.pdb,S_123_000073.pdb,-20.616
ens-2430.pdb,S_024_000015.pdb,ens-2430.pdb,S_024_000015.pdb,-0.43
ens-3153.pdb,S_358_000069.pdb,ens-3153.pdb,S_358_000069.pdb,-19.837
ens-8214.pdb,S_065_000039.pdb,ens-8214.pdb,S_065_000039.pdb,-21.999
ens-9353.pdb,S_250_000100.pdb,ens-9353.pdb,S_250_000100.pdb,-27.766
ens-5044.pdb,S_223_000033.pdb,ens-5044.pdb,S_223_000033.pdb,-16.025
ens-1274.pdb,S_387_000004.pdb,ens-1274.pdb,S_387_000004.pdb,-24.85
ens-9778.pdb,S_025_000040.pdb,ens-9778.pdb,S_025_000040.pdb,-23.979
ens-5886.pdb,S_330_000080.pdb,ens-5886.pdb,S_330_000080.pdb,-14.526
ens-1754.pdb,S_004_000105.pdb,ens-1754.pdb,S_004_000105.pdb,-24.583
ens-223.pdb,S_207_000117.pdb,ens-223.pdb,S_207_000117.pdb,-35.984
ens-6533.pdb,S_162_000025.pdb,ens-6533.pdb,S_162_000025.pdb,-11.124
ens-8935.pdb,S_040_000099.pdb,ens-8935.pdb,S_040_000099.pdb,-20.394
ens-4300.pdb,S_123_000040.pdb,ens-4300.pdb,S_123_000040.pdb,-17.503
ens-6641.pdb,S_221_000065.pdb,ens-6641.pdb,S_221_000065.pdb,-19.141
ens-5831.pdb,S_289_000110.pdb,ens-5831.pdb,S_289_000110.pdb,-14.235
ens-1594.pdb,S_365_000053.pdb,ens-1594.pdb,S_365_000053.pdb,-28.634
ens-4369.pdb,S_290_000085.pdb,ens-4369.pdb,S_290_000085.pdb,-17.656
ens-2395.pdb,S_322_000069.pdb,ens-2395.pdb,S_322_000069.pdb,-20.842
ens-6498.pdb,S_113_000039.pdb,ens-6498.pdb,S_113_000039.pdb,-17.25
ens-7284.pdb,S_390_000026.pdb,ens-7284.pdb,S_390_000026.pdb,-19.986
ens-2486.pdb,S_132_000108.pdb,ens-2486.pdb,S_132_000108.pdb,-29.595
ens-3172.pdb,S_049_000098.pdb,ens-3172.pdb,S_049_000098.pdb,-17.753
ens-470.pdb,S_014_000017.pdb,ens-470.pdb,S_014_000017.pdb,-24.308
ens-2998.pdb,S_045_000096.pdb,ens-2998.pdb,S_045_000096.pdb,-17.226
ens-3379.pdb,S_162_000018.pdb,ens-3379.pdb,S_162_000018.pdb,-10.062
ens-5436.pdb,S_092_000076.pdb,ens-5436.pdb,S_092_000076.pdb,-20.699
ens-1326.pdb,S_061_000101.pdb,ens-1326.pdb,S_061_000101.pdb,-2.435
ens-1170.pdb,S_092_000087.pdb,ens-1170.pdb,S_092_000087.pdb,-24.089
ens-4330.pdb,S_209_000108.pdb,ens-4330.pdb,S_209_000108.pdb,-34.778
ens-963.pdb,S_349_000052.pdb,ens-963.pdb,S_349_000052.pdb,-15.268
ens-4209.pdb,S_103_000068.pdb,ens-4209.pdb,S_103_000068.pdb,-36.21
ens-2573.pdb,S_191_000033.pdb,ens-2573.pdb,S_191_000033.pdb,-24.491
ens-7323.pdb,S_200_000101.pdb,ens-7323.pdb,S_200_000101.pdb,-19.77
ens-2124.pdb,S_372_000049.pdb,ens-2124.pdb,S_372_000049.pdb,-19.518
ens-7551.pdb,S_124_000018.pdb,ens-7551.pdb,S_124_000018.pdb,-32.515
ens-3159.pdb,S_140_000012.pdb,ens-3159.pdb,S_140_000012.pdb,-18.275
ens-3254.pdb,S_308_000069.pdb,ens-3254.pdb,S_308_000069.pdb,-16.266
ens-2749.pdb,S_115_000123.pdb,ens-2749.pdb,S_115_000123.pdb,-27.115
ens-6187.pdb,S_011_000061.pdb,ens-6187.pdb,S_011_000061.pdb,-20.451
ens-9058.pdb,S_379_000061.pdb,ens-9058.pdb,S_379_000061.pdb,-28.218
ens-4515.pdb,S_048_000010.pdb,ens-4515.pdb,S_048_000010.pdb,-28.282
ens-6301.pdb,S_229_000012.pdb,ens-6301.pdb,S_229_000012.pdb,-20.421
ens-5176.pdb,S_272_000062.pdb,ens-5176.pdb,S_272_000062.pdb,-27.268
ens-1174.pdb,S_307_000075.pdb,ens-1174.pdb,S_307_000075.pdb,-8.784
ens-5398.pdb,S_378_000015.pdb,ens-5398.pdb,S_378_000015.pdb,-27.89
ens-8787.pdb,S_068_000109.pdb,ens-8787.pdb,S_068_000109.pdb,-19.841
ens-7363.pdb,S_184_000117.pdb,ens-7363.pdb,S_184_000117.pdb,-31.853
ens-1019.pdb,S_131_000108.pdb,ens-1019.pdb,S_131_000108.pdb,-21.077
ens-8377.pdb,S_071_000009.pdb,ens-8377.pdb,S_071_000009.pdb,-5.962
ens-6947.pdb,S_149_000031.pdb,ens-6947.pdb,S_149_000031.pdb,-26.748
ens-4350.pdb,S_048_000046.pdb,ens-4350.pdb,S_048_000046.pdb,-19.488
ens-8580.pdb,S_206_000043.pdb,ens-8580.pdb,S_206_000043.pdb,-14.922
ens-287.pdb,S_243_000005.pdb,ens-287.pdb,S_243_000005.pdb,-21.136
ens-7632.pdb,S_217_000101.pdb,ens-7632.pdb,S_217_000101.pdb,-12.919
ens-7757.pdb,S_067_000040.pdb,ens-7757.pdb,S_067_000040.pdb,-23.973
ens-4212.pdb,S_265_000018.pdb,ens-4212.pdb,S_265_000018.pdb,-9.126
ens-5517.pdb,S_147_000091.pdb,ens-5517.pdb,S_147_000091.pdb,-24.442
ens-1132.pdb,S_369_000020.pdb,ens-1132.pdb,S_369_000020.pdb,-21.724
ens-1698.pdb,S_224_000123.pdb,ens-1698.pdb,S_224_000123.pdb,-20.702
ens-9241.pdb,S_344_000044.pdb,ens-9241.pdb,S_344_000044.pdb,-9.852
ens-8405.pdb,S_073_000006.pdb,ens-8405.pdb,S_073_000006.pdb,-27.801
ens-5118.pdb,S_388_000024.pdb,ens-5118.pdb,S_388_000024.pdb,-24.297
ens-4857.pdb,S_295_000037.pdb,ens-4857.pdb,S_295_000037.pdb,-24.03
ens-1735.pdb,S_010_000061.pdb,ens-1735.pdb,S_010_000061.pdb,-33.141
ens-1771.pdb,S_168_000001.pdb,ens-1771.pdb,S_168_000001.pdb,-29.722
ens-2568.pdb,S_054_000093.pdb,ens-2568.pdb,S_054_000093.pdb,-19.266
ens-296.pdb,S_354_000117.pdb,ens-296.pdb,S_354_000117.pdb,-22.344
ens-76.pdb,S_079_000072.pdb,ens-76.pdb,S_079_000072.pdb,-18.887
ens-9540.pdb,S_220_000096.pdb,ens-9540.pdb,S_220_000096.pdb,-27.579
ens-9766.pdb,S_069_000051.pdb,ens-9766.pdb,S_069_000051.pdb,-17.653
ens-1027.pdb,S_148_000037.pdb,ens-1027.pdb,S_148_000037.pdb,-22.367
ens-5817.pdb,S_026_000001.pdb,ens-5817.pdb,S_026_000001.pdb,-11.075
ens-3865.pdb,S_087_000032.pdb,ens-3865.pdb,S_087_000032.pdb,-20.487
ens-4971.pdb,S_364_000065.pdb,ens-4971.pdb,S_364_000065.pdb,-29.074
ens-75.pdb,S_080_000109.pdb,ens-75.pdb,S_080_000109.pdb,-15.231
ens-8032.pdb,S_049_000075.pdb,ens-8032.pdb,S_049_000075.pdb,-20.79
ens-8048.pdb,S_285_000083.pdb,ens-8048.pdb,S_285_000083.pdb,-28.282
ens-3817.pdb,S_184_000083.pdb,ens-3817.pdb,S_184_000083.pdb,-20.377
ens-3440.pdb,S_354_000093.pdb,ens-3440.pdb,S_354_000093.pdb,-20.511
ens-3289.pdb,S_237_000105.pdb,ens-3289.pdb,S_237_000105.pdb,-28.783
ens-2372.pdb,S_134_000122.pdb,ens-2372.pdb,S_134_000122.pdb,-0.956
ens-7577.pdb,S_100_000055.pdb,ens-7577.pdb,S_100_000055.pdb,-31.523
ens-2037.pdb,S_262_000020.pdb,ens-2037.pdb,S_262_000020.pdb,-8.64
ens-6082.pdb,S_344_000023.pdb,ens-6082.pdb,S_344_000023.pdb,-31.918
ens-4142.pdb,S_326_000017.pdb,ens-4142.pdb,S_326_000017.pdb,-6.349
ens-5955.pdb,S_078_000047.pdb,ens-5955.pdb,S_078_000047.pdb,-13.906
ens-6596.pdb,S_076_000093.pdb,ens-6596.pdb,S_076_000093.pdb,-13.245
ens-8209.pdb,S_162_000059.pdb,ens-8209.pdb,S_162_000059.pdb,-30.341
ens-6330.pdb,S_158_000088.pdb,ens-6330.pdb,S_158_000088.pdb,-27.537
ens-3881.pdb,S_004_000089.pdb,ens-3881.pdb,S_004_000089.pdb,-24.643
ens-2401.pdb,S_272_000103.pdb,ens-2401.pdb,S_272_000103.pdb,-19.573
ens-8211.pdb,S_344_000002.pdb,ens-8211.pdb,S_344_000002.pdb,-16.329
ens-5715.pdb,S_060_000048.pdb,ens-5715.pdb,S_060_000048.pdb,-9.433
ens-6765.pdb,S_312_000042.pdb,ens-6765.pdb,S_312_000042.pdb,-25.742
ens-7218.pdb,S_223_000098.pdb,ens-7218.pdb,S_223_000098.pdb,-27.111
ens-5574.pdb,S_183_000058.pdb,ens-5574.pdb,S_183_000058.pdb,-26.383
ens-8563.pdb,S_145_000114.pdb,ens-8563.pdb,S_145_000114.pdb,-29.023
ens-3992.pdb,S_054_000008.pdb,ens-3992.pdb,S_054_000008.pdb,-2.654
ens-7929.pdb,S_159_000108.pdb,ens-7929.pdb,S_159_000108.pdb,-4.478
ens-9132.pdb,S_309_000057.pdb,ens-9132.pdb,S_309_000057.pdb,-22.386
ens-4688.pdb,S_386_000060.pdb,ens-4688.pdb,S_386_000060.pdb,-24.84
ens-7575.pdb,S_305_000078.pdb,ens-7575.pdb,S_305_000078.pdb,-21.567
ens-6369.pdb,S_339_000113.pdb,ens-6369.pdb,S_339_000113.pdb,-28.849
ens-5811.pdb,S_033_000041.pdb,ens-5811.pdb,S_033_000041.pdb,-21.285
ens-6508.pdb,S_057_000099.pdb,ens-6508.pdb,S_057_000099.pdb,-15.608
ens-4104.pdb,S_228_000124.pdb,ens-4104.pdb,S_228_000124.pdb,-28.356
ens-9626.pdb,S_291_000085.pdb,ens-9626.pdb,S_291_000085.pdb,-23.818
ens-6070.pdb,S_326_000040.pdb,ens-6070.pdb,S_326_000040.pdb,-7.055
ens-1924.pdb,S_243_000022.pdb,ens-1924.pdb,S_243_000022.pdb,-22.164
ens-898.pdb,S_334_000061.pdb,ens-898.pdb,S_334_000061.pdb,-17.595
ens-8827.pdb,S_263_000047.pdb,ens-8827.pdb,S_263_000047.pdb,-24.219
ens-4184.pdb,S_285_000096.pdb,ens-4184.pdb,S_285_000096.pdb,-23.266
ens-801.pdb,S_011_000096.pdb,ens-801.pdb,S_011_000096.pdb,-20.68
ens-3304.pdb,S_330_000077.pdb,ens-3304.pdb,S_330_000077.pdb,-24.352
ens-5252.pdb,S_030_000116.pdb,ens-5252.pdb,S_030_000116.pdb,-30.28
ens-1911.pdb,S_367_000077.pdb,ens-1911.pdb,S_367_000077.pdb,-28.224
ens-6367.pdb,S_116_000108.pdb,ens-6367.pdb,S_116_000108.pdb,-4.695
ens-5537.pdb,S_240_000036.pdb,ens-5537.pdb,S_240_000036.pdb,-27.161
ens-8685.pdb,S_128_000089.pdb,ens-8685.pdb,S_128_000089.pdb,-28.16
ens-638.pdb,S_294_000077.pdb,ens-638.pdb,S_294_000077.pdb,-23.665
ens-6652.pdb,S_089_000080.pdb,ens-6652.pdb,S_089_000080.pdb,-20.458
ens-9549.pdb,S_267_000051.pdb,ens-9549.pdb,S_267_000051.pdb,-20.667
ens-7934.pdb,S_280_000103.pdb,ens-7934.pdb,S_280_000103.pdb,-2.054
ens-3016.pdb,S_141_000044.pdb,ens-3016.pdb,S_141_000044.pdb,-22.877
ens-930.pdb,S_035_000102.pdb,ens-930.pdb,S_035_000102.pdb,-24.677
ens-446.pdb,S_259_000028.pdb,ens-446.pdb,S_259_000028.pdb,-6.073
ens-4796.pdb,S_154_000008.pdb,ens-4796.pdb,S_154_000008.pdb,-7.439
ens-9524.pdb,S_322_000096.pdb,ens-9524.pdb,S_322_000096.pdb,-31.495
ens-5930.pdb,S_023_000024.pdb,ens-5930.pdb,S_023_000024.pdb,-27.931
ens-9485.pdb,S_140_000108.pdb,ens-9485.pdb,S_140_000108.pdb,-22.3
ens-6935.pdb,S_277_000064.pdb,ens-6935.pdb,S_277_000064.pdb,-30.856
ens-4562.pdb,S_113_000017.pdb,ens-4562.pdb,S_113_000017.pdb,-26.231
